SCALAR_FIELD 204800
0.289079787
0.287142934
0.294332614
0.300859123
0.294355436
0.284134521
0.283407321
0.282847392
0.285504537
0.285627981
0.280041135
0.296051109
0.29710494
0.304998413
0.298748174
0.304753686
0.295385808
0.291483088
0.286574853
0.292418916
0.294366119
0.292643775
0.285888439
0.286426431
0.290403867
0.29394743
0.292351217
0.291121379
0.284351904
0.294291995
0.285007746
0.282903428
0.286977173
0.283047499
0.292637179
0.290577563
0.283815278
0.285634342
0.28368511
0.281113751
0.277463479
0.280587088
0.27541897
0.274985288
0.270527903
0.274136362
0.271003563
0.273036015
0.274207351
0.275389644
0.283901124
0.285508466
0.288648058
0.287540055
0.294111888
0.287698188
0.278517247
0.279994726
0.284994229
0.291701378
0.277975048
0.281362688
0.28755519
0.290439859
0.287951343
0.287753954
0.286115893
0.287427187
0.283335344
0.291870219
0.292676107
0.296561644
0.298247339
0.292111462
0.293548448
0.286905214
0.285990007
0.289976117
0.289823243
0.293633424
0.286176106
0.284976167
0.29305994
0.30538116
0.291423475
0.275176951
0.288709633
0.300934057
0.277868145
0.291374828
0.282702751
0.269839069
0.28473489
0.287421166
0.30561947
0.309552078
0.305413269
0.283880406
0.284063519
0.284487433
0.287451233
0.285347802
0.288776762
0.294063732
0.281745805
0.294121998
0.29751654
0.287434186
0.285847754
0.283696141
0.279160593
0.283616823
0.291229865
0.290429746
0.30301576
0.294766417
0.290554079
0.281144821
0.288499971
0.272412293
0.287193554
0.275502139
0.268363462
0.267955631
0.270820278
0.272282272
0.271683771
0.267891215
0.265719291
0.269511594
0.268457179
0.273272476
0.272453151
0.278868931
0.277809895
0.281059236
0.291783122
0.2884857
0.284354798
0.279246672
0.285469068
0.282188264
0.288316636
0.283060272
0.286599874
0.284352601
0.283971336
0.282007536
0.287130248
0.285563145
0.288441349
0.296613252
0.29692422
0.297900276
0.287739251
0.283132723
0.287677826
0.293281949
0.302767941
0.288169519
0.287733098
0.302306247
0.29462681
0.293418523
0.287003105
0.291474232
0.285795361
0.283818116
0.292158821
0.28985615
0.280027919
0.287903355
0.285121885
0.284211699
0.303727883
0.298809137
0.295292672
0.282849009
0.299515511
0.290867002
0.295301097
0.292068564
0.297251609
0.286174938
0.28422325
0.293178028
0.288821926
0.293450547
0.286216347
0.278065925
0.28577985
0.288790033
0.281038725
0.290307389
0.29613179
0.290583527
0.285589968
0.285307377
0.277477834
0.268776809
0.265312466
0.265678559
0.274959018
0.275707097
0.280044172
0.282826075
0.281618163
0.279476122
0.271658437
0.258868018
0.267194436
0.280948295
0.271519328
0.281514541
0.275136707
0.285087727
0.28763619
0.282165195
0.279739239
0.281480658
0.283344975
0.278744786
0.282432101
0.284950036
0.290345219
0.289760693
0.279898947
0.291581865
0.279654389
0.285558223
0.27960779
0.290456482
0.290676961
0.303611561
0.296333361
0.286153652
0.286821356
0.284661028
0.284932222
0.296493977
0.284421066
0.286093667
0.278530553
0.280627011
0.281683717
0.282660506
0.304208999
0.293940412
0.298104514
0.295626682
0.286389088
0.284234878
0.288746999
0.288434207
0.296048288
0.302882674
0.291762103
0.292619805
0.296672216
0.295155487
0.301451972
0.288436288
0.294276533
0.290296899
0.297961098
0.277356083
0.293101101
0.294845082
0.289446015
0.285230194
0.278767947
0.283700192
0.282541723
0.289144602
0.287207642
0.287616771
0.287013836
0.275447403
0.274843379
0.280053617
0.273058834
0.266179018
0.269958423
0.270082944
0.282832041
0.284373923
0.283156221
0.285001074
0.275357082
0.268869378
0.27201084
0.274700731
0.271613001
0.280161964
0.271651241
0.281513487
0.277032355
0.280980384
0.284094707
0.279163879
0.286572344
0.290861806
0.279197876
0.284371115
0.298589516
0.298673323
0.28544357
0.28815843
0.283486822
0.275784141
0.284354636
0.287393948
0.286457868
0.290244292
0.289674866
0.295020513
0.291867651
0.2748134
0.291934333
0.284079957
0.283665761
0.291414245
0.289711351
0.281992625
0.289909815
0.29050063
0.290008788
0.296101865
0.299601342
0.287819165
0.287446689
0.284783521
0.289995022
0.29147275
0.282574029
0.305297456
0.292647287
0.291706789
0.293912875
0.285995813
0.294386245
0.303322704
0.289585545
0.281707763
0.288033204
0.286564101
0.287082976
0.279731111
0.275945279
0.279912763
0.284469871
0.283961741
0.284259923
0.293798045
0.289397345
0.291074672
0.280689255
0.272921932
0.281868387
0.279721848
0.269132602
0.278601526
0.274463586
0.272634498
0.275812228
0.275643109
0.274680724
0.27260774
0.275391877
0.273228069
0.265130625
0.275508914
0.267841836
0.271787973
0.271947927
0.276590682
0.279262216
0.278584093
0.273873602
0.283292319
0.278418572
0.278694732
0.274865181
0.290480102
0.291810575
0.290267798
0.278317161
0.278652139
0.281161154
0.290486433
0.282797587
0.292425192
0.299041526
0.296526217
0.286915303
0.28847995
0.294102405
0.277427378
0.294504844
0.283903699
0.29077605
0.294802707
0.291153914
0.281361971
0.286169295
0.288854832
0.282033957
0.287076627
0.293144218
0.280920918
0.292412974
0.289829493
0.293187566
0.287444583
0.289949344
0.299008024
0.295481075
0.29885378
0.286524725
0.299180059
0.300150657
0.301050616
0.29605394
0.295648117
0.279960196
0.283984662
0.284731294
0.281549962
0.28585035
0.287318722
0.282686719
0.293497283
0.282934257
0.284748614
0.279966031
0.278904932
0.285096145
0.276077783
0.275293788
0.273798397
0.266378525
0.266051185
0.267619744
0.258610653
0.268234702
0.270179666
0.271375185
0.273286544
0.275789261
0.280180207
0.269161264
0.266671331
0.270329728
0.265601047
0.266697709
0.271497627
0.280041163
0.273074233
0.275772737
0.278625375
0.278523755
0.275895505
0.27473519
0.285452267
0.282555215
0.285528078
0.280573097
0.283091055
0.280949757
0.284878971
0.27977044
0.292706753
0.306014072
0.303903982
0.311872892
0.296274564
0.293579
0.284828999
0.28611212
0.282951832
0.300328574
0.296631128
0.293126287
0.286421844
0.283309778
0.283596549
0.284337096
0.285160208
0.286084266
0.284063043
0.282516597
0.291313509
0.296055094
0.303376673
0.30519375
0.299577998
0.299557617
0.300901378
0.306152042
0.308365069
0.2995186
0.28775031
0.287675182
0.295634649
0.283475685
0.295471618
0.284617236
0.287672565
0.287196257
0.295233378
0.290913653
0.287236103
0.282271218
0.273094875
0.271407294
0.27320531
0.27149882
0.276053656
0.273484082
0.274697132
0.262557364
0.261517645
0.263566051
0.271097787
0.264616097
0.266910813
0.26756549
0.266048482
0.279175059
0.281138683
0.278646313
0.272631765
0.275864189
0.264742088
0.269193193
0.284841951
0.273577819
0.279633864
0.26826954
0.266253161
0.273652907
0.270403832
0.278576534
0.279629939
0.279506044
0.271488186
0.274182499
0.283795919
0.282903098
0.274626371
0.288434059
0.28544547
0.291909146
0.295354806
0.300232844
0.300261382
0.291075282
0.290819923
0.286381024
0.28470734
0.30032776
0.298999236
0.291384646
0.295061439
0.29381144
0.281521789
0.303396573
0.286111167
0.28289718
0.293942736
0.299931544
0.288460457
0.305001895
0.300613769
0.307069307
0.31044113
0.30465481
0.293207674
0.303108951
0.303555743
0.300113563
0.294073651
0.293754793
0.292570171
0.283458594
0.288821916
0.283472007
0.291934471
0.280031125
0.276417225
0.273701542
0.27605442
0.275846887
0.276133796
0.279501765
0.281774411
0.278535634
0.27544919
0.278151256
0.267598975
0.271269247
0.266210368
0.263513102
0.264734573
0.273676005
0.276225871
0.271177727
0.279402943
0.275712907
0.277735442
0.287811196
0.2847046
0.274837071
0.27006158
0.269614419
0.272886745
0.273618689
0.273571756
0.279608807
0.263921246
0.270801896
0.277317249
0.271760129
0.271137854
0.27562857
0.277676871
0.277423019
0.268376991
0.271732692
0.273819354
0.269090002
0.280444119
0.290952346
0.299004053
0.291284438
0.291145428
0.294203663
0.293098041
0.285418591
0.288217347
0.306463256
0.298884912
0.287683424
0.299751818
0.292118537
0.291672004
0.303709844
0.297850631
0.300678368
0.303827971
0.294158847
0.298476962
0.299609979
0.290316955
