0.14
0.43
0.32
0.49
0.11
0.5
0.45
0.41
0.25
0.13
0.33
0.34
0.14
0.47
0.47
0.31
0.34
0.56089619
0.41
0.43
0.5
0.33
0.11
0.35
0.31
0.46884109
0.42
0.26
0.49
0.33
0.48
0.45
0.45
0.44
0.46
0.41
0.41
0.33
0.48
0.44
0.3
0.48
0.44
0.41
0.34
0.46
0.4
0.33
0.33
0.41
0.43
0.11
0.47
0.28
0.44
0.49
0.33
0.45
0.43
0.27
0.46
0.31
0.49
0.32
0.49
0.41
0.11
0.35
0.31
0.48
0.34
0.28
0.33
0.43
0.34
0.46
0.41
0.45
0.34
0.48
0.48
0.35
0.41
0.42
0.28
0.47
0.47
0.5
0.4
0.44
0.45
0.49
0.45
0.45
0.44
0.26
0.32
0.44
0.45
0.5
0.27
0.33
0.25
0.45
0.42
0.46
0.42
0.3
0.27
0.48
0.33
0.47
0.43
0.46
0.55
0.47
0.76573337
0.35
0.35
0.3
0.45
0.32
0.45
0.26
0.41
0.44
0.75940069
0.32
0.47
0.13
0.35
0.28
0.41
0.33
0.42
0.42
0.34
0.34
0.35
0.47
0.32
0.5
0.45
0.3
0.48
0.44
0.42
0.34
0.47
0.42
0.34
0.49
0.45
0.44
0.35
0.34
0.46
0.41
0.3
0.5
0.7
0.41
0.14
0.42
0.49
0.13
0.3
0.42
0.11
0.12
0.48
0.31
0.33
0.29
0.47
0.12
0.5
0.34
0.48
0.48
0.41
0.49
0.31
0.43
0.12
0.48
0.44
0.4
0.34
0.34
0.46
0.45
0.34
0.42
0.48
0.3
0.33
0.1
0.42
0.32
0.4
0.35
0.48
0.31
0.31
0.32
0.25
0.47
0.75
0.28
0.27
0.13
0.41
0.35
0.29
0.35
0.33
0.49
0.15
0.27
0.12
0.15
0.5
0.43
0.48
0.41
0.45
0.27
0.13
0.32
0.34
0.27
0.49
0.47
0.49
0.34
0.28
0.26
0.5
0.44
0.76
0.47
0.47
0.49
0.33
0.44
0.25
0.13
0.4
0.33
0.35
0.46
0.42
0.14
0.32
0.44
0.34
0.44
0.27
0.49
0.14
0.5
0.37
0.45
0.46
0.49
0.49
0.43
0.27
0.48
0.29
0.32
0.31
0.31
0.48
0.5
0.42
0.41
0.47
0.49
0.47
0.42
0.28
0.14
0.393693948
0.44
0.41
0.35
0.49
0.45
0.42
0.33
0.47
0.34
0.34
0.26
0.27
0.48
0.33
0.29
0.47
0.46
0.49
0.41
0.46
0.46
0.49
0.4
0.13
0.44
0.46
0.48
0.41
0.44
0.48
0.75
0.41
0.48
0.15
0.31
0.31
0.26
0.46
0.12
0.3
0.4
0.42
0.47
0.48
0.48
0.3
0.51
0.29
0.44
0.49
0.34
0.47
0.48
0.43
0.34
0.49
0.31
0.43
0.48
0.47
0.46
0.4
0.48
0.13
0.28
0.41
0.44
0.26
0.4
0.32
0.44
0.45
0.7
0.47
0.42
0.46
0.31
0.45
0.45
0.46
0.41
0.26
0.49
0.42
0.33
0.45
0.48
0.34
0.33
0.3
0.41
0.32
0.31
0.49
0.34
0.33
0.46
0.44
0.31
0.43
0.46
0.48
0.31
0.32
0.277335077
0.42
0.41
0.42
0.49
0.27
0.35
0.42
0.46
0.43
0.42
0.48
0.75
0.32
0.43
0.12
0.3
0.41
0.31
0.44
0.33
0.34
0.32
0.26
0.32
0.4
0.31
0.320296516
0.31
0.42
0.14
